# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"cow","anchor_id":"FILE1_Z0_XY1","type":2,"desc":"","options":{"0":"stand","1":"lying down","2":"foraging","3":"drinking water","4":"rumination"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"130_TXrh3dJ5","[""306_00005.jpg""]",0,"[]","[2,390.96,355.32,249.48,373.68]","{""1"":""0,4""}"
"130_vAx6XdCA","[""306_00005.jpg""]",0,"[]","[2,424.44,265.68,190.08,133.92]","{""1"":""0,4""}"
"131_d8IaYH3A","[""306_00006.jpg""]",0,"[]","[2,853.2,304.56,171.72,437.4]","{""1"":""0,4""}"
"131_4ep3NRiN","[""306_00006.jpg""]",0,"[]","[2,525.96,327.24,319.68,400.68]","{""1"":""0,4""}"
"131_Esb3UlIs","[""306_00006.jpg""]",0,"[]","[2,207.36,353.16,273.24,349.92]","{""1"":""0,4""}"
"131_TXrh3dJ5","[""306_00006.jpg""]",0,"[]","[2,387.72,358.56,247.32,372.6]","{""1"":""0,4""}"
"131_vAx6XdCA","[""306_00006.jpg""]",0,"[]","[2,424.44,265.68,190.08,133.92]","{""1"":""0,4""}"
"132_d8IaYH3A","[""306_00007.jpg""]",0,"[]","[2,853.2,304.56,171.72,437.4]","{""1"":""0,4""}"
"132_4ep3NRiN","[""306_00007.jpg""]",0,"[]","[2,546.48,334.8,302.4,393.12]","{""1"":""0,4""}"
"132_Esb3UlIs","[""306_00007.jpg""]",0,"[]","[2,207.36,347.76,261.36,355.32]","{""1"":""0,4""}"
"132_TXrh3dJ5","[""306_00007.jpg""]",0,"[]","[2,381.24,352.08,254.88,381.24]","{""1"":""0,4""}"
"132_vAx6XdCA","[""306_00007.jpg""]",0,"[]","[2,424.44,265.68,190.08,133.92]","{""1"":""0,4""}"
"133_7RRinDh2","[""307_00002.jpg""]",0,"[]","[2,1702.08,339.12,186.84,339.12]","{""1"":""0,4""}"
"133_6kx8Bs84","[""307_00002.jpg""]",0,"[]","[2,1485,317.52,158.76,290.52]","{""1"":""0,4""}"
"133_eI3mT7zd","[""307_00002.jpg""]",0,"[]","[2,1156.68,326.16,247.32,397.44]","{""1"":""0,4""}"
"133_Xo3ue5bF","[""307_00002.jpg""]",0,"[]","[2,910.44,321.84,199.8,414.72]","{""1"":""0,4""}"
"133_TOZ7PcXY","[""307_00002.jpg""]",0,"[]","[2,549.72,338.04,305.64,373.68]","{""1"":""0,4""}"
"133_RMeSpmmT","[""307_00002.jpg""]",0,"[]","[2,440.64,329.4,139.32,419.04]","{""1"":""0,4""}"
"133_lw4ZdjJq","[""307_00002.jpg""]",0,"[]","[2,261.36,366.12,167.4,358.56]","{""1"":""0,4""}"
"133_wOsYwwxi","[""307_00002.jpg""]",0,"[]","[2,35.64,411.48,110.16,224.64]","{""1"":""0,4""}"
"133_7yFVoX5Z","[""307_00002.jpg""]",0,"[]","[2,612.36,263.52,178.2,119.88]","{""1"":""1""}"
"133_snJ10EXN","[""307_00002.jpg""]",0,"[]","[2,419.04,270,157.68,120.96]","{""1"":""1""}"
"133_rmK6X7lf","[""307_00002.jpg""]",0,"[]","[2,246.24,312.12,127.44,97.2]","{""1"":""1""}"
"134_7RRinDh2","[""307_00003.jpg""]",0,"[]","[2,1710.72,339.12,186.84,339.12]","{""1"":""0,4""}"
"134_6kx8Bs84","[""307_00003.jpg""]",0,"[]","[2,1485,317.52,156.6,324]","{""1"":""0""}"
"134_eI3mT7zd","[""307_00003.jpg""]",0,"[]","[2,1156.68,326.16,247.32,397.44]","{""1"":""0,4""}"
"134_Xo3ue5bF","[""307_00003.jpg""]",0,"[]","[2,898.56,321.84,211.68,419.04]","{""1"":""0,4""}"
"134_TOZ7PcXY","[""307_00003.jpg""]",0,"[]","[2,549.72,338.04,305.64,373.68]","{""1"":""0,4""}"
"134_RMeSpmmT","[""307_00003.jpg""]",0,"[]","[2,440.64,329.4,139.32,419.04]","{""1"":""0,4""}"
"134_lw4ZdjJq","[""307_00003.jpg""]",0,"[]","[2,261.36,366.12,167.4,358.56]","{""1"":""0,4""}"
"134_wOsYwwxi","[""307_00003.jpg""]",0,"[]","[2,35.64,411.48,110.16,224.64]","{""1"":""0,4""}"
"134_7yFVoX5Z","[""307_00003.jpg""]",0,"[]","[2,612.36,263.52,178.2,119.88]","{""1"":""1""}"
"134_snJ10EXN","[""307_00003.jpg""]",0,"[]","[2,419.04,270,157.68,120.96]","{""1"":""1""}"
"134_rmK6X7lf","[""307_00003.jpg""]",0,"[]","[2,246.24,312.12,127.44,97.2]","{""1"":""1""}"
"135_7RRinDh2","[""307_00004.jpg""]",0,"[]","[2,1702.08,339.12,186.84,339.12]","{""1"":""0,4""}"
"135_6kx8Bs84","[""307_00004.jpg""]",0,"[]","[2,1485,317.52,173.88,366.12]","{""1"":""0,4""}"
"135_eI3mT7zd","[""307_00004.jpg""]",0,"[]","[2,1156.68,326.16,247.32,397.44]","{""1"":""0,4""}"
"135_Xo3ue5bF","[""307_00004.jpg""]",0,"[]","[2,897.48,321.84,199.8,414.72]","{""1"":""0,4""}"
"135_TOZ7PcXY","[""307_00004.jpg""]",0,"[]","[2,549.72,338.04,305.64,379.08]","{""1"":""0,4""}"
"135_RMeSpmmT","[""307_00004.jpg""]",0,"[]","[2,440.64,329.4,139.32,419.04]","{""1"":""0,4""}"
"135_lw4ZdjJq","[""307_00004.jpg""]",0,"[]","[2,261.36,366.12,167.4,358.56]","{""1"":""0,4""}"
"135_wOsYwwxi","[""307_00004.jpg""]",0,"[]","[2,35.64,411.48,110.16,224.64]","{""1"":""0,4""}"
"135_7yFVoX5Z","[""307_00004.jpg""]",0,"[]","[2,612.36,263.52,178.2,119.88]","{""1"":""1""}"
"135_snJ10EXN","[""307_00004.jpg""]",0,"[]","[2,419.04,270,157.68,120.96]","{""1"":""1""}"
"135_rmK6X7lf","[""307_00004.jpg""]",0,"[]","[2,246.24,312.12,127.44,97.2]","{""1"":""1""}"
"136_7RRinDh2","[""307_00005.jpg""]",0,"[]","[2,1713.96,344.52,194.4,335.88]","{""1"":""0,4""}"
"136_6kx8Bs84","[""307_00005.jpg""]",0,"[]","[2,1485,317.52,178.2,401.76]","{""1"":""0,4""}"
"136_eI3mT7zd","[""307_00005.jpg""]",0,"[]","[2,1156.68,326.16,247.32,397.44]","{""1"":""0,4""}"
"136_Xo3ue5bF","[""307_00005.jpg""]",0,"[]","[2,900.72,321.84,209.52,423.36]","{""1"":""0,4""}"
"136_TOZ7PcXY","[""307_00005.jpg""]",0,"[]","[2,549.72,338.04,305.64,383.4]","{""1"":""0,4""}"
"136_RMeSpmmT","[""307_00005.jpg""]",0,"[]","[2,440.64,329.4,139.32,419.04]","{""1"":""0,4""}"
"136_lw4ZdjJq","[""307_00005.jpg""]",0,"[]","[2,261.36,366.12,167.4,358.56]","{""1"":""0,4""}"
"136_wOsYwwxi","[""307_00005.jpg""]",0,"[]","[2,35.64,411.48,110.16,224.64]","{""1"":""0,4""}"
"136_7yFVoX5Z","[""307_00005.jpg""]",0,"[]","[2,612.36,263.52,178.2,119.88]","{""1"":""1""}"
"136_snJ10EXN","[""307_00005.jpg""]",0,"[]","[2,419.04,270,157.68,120.96]","{""1"":""1""}"
"136_rmK6X7lf","[""307_00005.jpg""]",0,"[]","[2,246.24,312.12,127.44,97.2]","{""1"":""1""}"
"137_7RRinDh2","[""307_00006.jpg""]",0,"[]","[2,1717.2,339.12,186.84,339.12]","{""1"":""0,4""}"
"137_6kx8Bs84","[""307_00006.jpg""]",0,"[]","[2,1485,317.52,178.2,400.68]","{""1"":""0,4""}"
"137_eI3mT7zd","[""307_00006.jpg""]",0,"[]","[2,1156.68,326.16,247.32,397.44]","{""1"":""0,4""}"
"137_Xo3ue5bF","[""307_00006.jpg""]",0,"[]","[2,891,326.16,199.8,411.48]","{""1"":""0,4""}"
"137_TOZ7PcXY","[""307_00006.jpg""]",0,"[]","[2,549.72,338.04,305.64,392.04]","{""1"":""0,4""}"
"137_RMeSpmmT","[""307_00006.jpg""]",0,"[]","[2,440.64,329.4,139.32,419.04]","{""1"":""0,4""}"
"137_lw4ZdjJq","[""307_00006.jpg""]",0,"[]","[2,261.36,366.12,167.4,358.56]","{""1"":""0,4""}"
"137_wOsYwwxi","[""307_00006.jpg""]",0,"[]","[2,35.64,411.48,110.16,224.64]","{""1"":""0,4""}"
"137_7yFVoX5Z","[""307_00006.jpg""]",0,"[]","[2,612.36,263.52,178.2,119.88]","{""1"":""1""}"
"137_snJ10EXN","[""307_00006.jpg""]",0,"[]","[2,419.04,270,157.68,120.96]","{""1"":""1""}"
"137_rmK6X7lf","[""307_00006.jpg""]",0,"[]","[2,246.24,312.12,127.44,97.2]","{""1"":""1""}"
"138_7RRinDh2","[""307_00007.jpg""]",0,"[]","[2,1720.44,340.2,186.84,339.12]","{""1"":""0,4""}"
"138_6kx8Bs84","[""307_00007.jpg""]",0,"[]","[2,1485,317.52,191.16,405]","{""1"":""0,4""}"
"138_eI3mT7zd","[""307_00007.jpg""]",0,"[]","[2,1142.64,326.16,261.36,411.48]","{""1"":""0,4""}"
"138_Xo3ue5bF","[""307_00007.jpg""]",0,"[]","[2,891,321.84,219.24,429.84]","{""1"":""0,4""}"
"138_TOZ7PcXY","[""307_00007.jpg""]",0,"[]","[2,549.72,338.04,305.64,373.68]","{""1"":""0,4""}"
"138_RMeSpmmT","[""307_00007.jpg""]",0,"[]","[2,440.64,329.4,139.32,419.04]","{""1"":""0,4""}"
"138_lw4ZdjJq","[""307_00007.jpg""]",0,"[]","[2,261.36,366.12,167.4,358.56]","{""1"":""0,4""}"
"138_wOsYwwxi","[""307_00007.jpg""]",0,"[]","[2,35.64,411.48,110.16,224.64]","{""1"":""0,4""}"
"138_7yFVoX5Z","[""307_00007.jpg""]",0,"[]","[2,612.36,263.52,178.2,119.88]","{""1"":""1""}"
"138_snJ10EXN","[""307_00007.jpg""]",0,"[]","[2,419.04,270,157.68,120.96]","{""1"":""1""}"
"138_rmK6X7lf","[""307_00007.jpg""]",0,"[]","[2,246.24,312.12,127.44,97.2]","{""1"":""1""}"
"139_vXPEeFKh","[""308_00002.jpg""]",0,"[]","[2,1203.12,304.56,284.04,414.72]","{""1"":""0,4""}"
"139_8FZwLGkX","[""308_00002.jpg""]",0,"[]","[2,630.72,251.64,146.88,143.64]","{""1"":""1""}"
"139_5nBP2EJJ","[""308_00002.jpg""]",0,"[]","[2,436.32,271.08,138.24,130.68]","{""1"":""1""}"
"139_WyqcaeG2","[""308_00002.jpg""]",0,"[]","[2,153.36,382.32,240.84,306.72]","{""1"":""0,4""}"
"139_Xfgrsj8m","[""308_00002.jpg""]",0,"[]","[2,39.96,403.92,109.08,289.44]","{""1"":""0,4""}"
"139_vgsiUHZC","[""308_00002.jpg""]",0,"[]","[2,247.32,311.04,129.6,120.96]","{""1"":""1""}"
"140_vXPEeFKh","[""308_00003.jpg""]",0,"[]","[2,1203.12,304.56,284.04,414.72]","{""1"":""0,4""}"
"140_8FZwLGkX","[""308_00003.jpg""]",0,"[]","[2,630.72,251.64,146.88,143.64]","{""1"":""1""}"
"140_5nBP2EJJ","[""308_00003.jpg""]",0,"[]","[2,436.32,271.08,138.24,130.68]","{""1"":""1""}"
"140_WyqcaeG2","[""308_00003.jpg""]",0,"[]","[2,153.36,382.32,240.84,306.72]","{""1"":""0,4""}"
"140_Xfgrsj8m","[""308_00003.jpg""]",0,"[]","[2,39.96,403.92,109.08,289.44]","{""1"":""0,4""}"
"140_vgsiUHZC","[""308_00003.jpg""]",0,"[]","[2,247.32,311.04,129.6,120.96]","{""1"":""1""}"
"141_vXPEeFKh","[""308_00004.jpg""]",0,"[]","[2,1203.12,304.56,284.04,414.72]","{""1"":""0,4""}"
"141_8FZwLGkX","[""308_00004.jpg""]",0,"[]","[2,630.72,251.64,146.88,143.64]","{""1"":""1""}"
"141_5nBP2EJJ","[""308_00004.jpg""]",0,"[]","[2,436.32,271.08,138.24,130.68]","{""1"":""1""}"
"141_WyqcaeG2","[""308_00004.jpg""]",0,"[]","[2,153.36,382.32,240.84,306.72]","{""1"":""0,4""}"
"141_Xfgrsj8m","[""308_00004.jpg""]",0,"[]","[2,39.96,403.92,109.08,289.44]","{""1"":""0,4""}"
"141_vgsiUHZC","[""308_00004.jpg""]",0,"[]","[2,247.32,311.04,129.6,120.96]","{""1"":""1""}"
"142_vXPEeFKh","[""308_00005.jpg""]",0,"[]","[2,1203.12,304.56,284.04,414.72]","{""1"":""0,4""}"
"142_8FZwLGkX","[""308_00005.jpg""]",0,"[]","[2,630.72,251.64,146.88,143.64]","{""1"":""1""}"
"142_5nBP2EJJ","[""308_00005.jpg""]",0,"[]","[2,436.32,271.08,138.24,130.68]","{""1"":""1""}"
"142_WyqcaeG2","[""308_00005.jpg""]",0,"[]","[2,153.36,382.32,240.84,306.72]","{""1"":""0,4""}"
"142_Xfgrsj8m","[""308_00005.jpg""]",0,"[]","[2,39.96,403.92,109.08,289.44]","{""1"":""0,4""}"
"142_vgsiUHZC","[""308_00005.jpg""]",0,"[]","[2,247.32,311.04,129.6,120.96]","{""1"":""1""}"
"143_vXPEeFKh","[""308_00006.jpg""]",0,"[]","[2,1203.12,304.56,284.04,414.72]","{""1"":""0,4""}"
"143_8FZwLGkX","[""308_00006.jpg""]",0,"[]","[2,630.72,251.64,146.88,143.64]","{""1"":""1""}"
"143_5nBP2EJJ","[""308_00006.jpg""]",0,"[]","[2,436.32,271.08,138.24,130.68]","{""1"":""1""}"
"143_WyqcaeG2","[""308_00006.jpg""]",0,"[]","[2,153.36,382.32,240.84,306.72]","{""1"":""0,4""}"
"143_Xfgrsj8m","[""308_00006.jpg""]",0,"[]","[2,39.96,403.92,109.08,289.44]","{""1"":""0,4""}"
"143_vgsiUHZC","[""308_00006.jpg""]",0,"[]","[2,247.32,311.04,129.6,120.96]","{""1"":""1""}"
"144_vXPEeFKh","[""308_00007.jpg""]",0,"[]","[2,1203.12,304.56,284.04,414.72]","{""1"":""0,4""}"
"144_8FZwLGkX","[""308_00007.jpg""]",0,"[]","[2,630.72,251.64,146.88,143.64]","{""1"":""1""}"
"144_5nBP2EJJ","[""308_00007.jpg""]",0,"[]","[2,436.32,271.08,138.24,130.68]","{""1"":""1""}"
"144_WyqcaeG2","[""308_00007.jpg""]",0,"[]","[2,153.36,382.32,240.84,306.72]","{""1"":""0,4""}"
"144_Xfgrsj8m","[""308_00007.jpg""]",0,"[]","[2,39.96,403.92,109.08,289.44]","{""1"":""0,4""}"
"144_vgsiUHZC","[""308_00007.jpg""]",0,"[]","[2,247.32,311.04,129.6,120.96]","{""1"":""1""}"
"145_em5mcuTm","[""310_00002.jpg""]",0,"[]","[2,942.84,231.12,176.04,149.04]","{""1"":""1""}"
"145_MMZyM6Bq","[""310_00002.jpg""]",0,"[]","[2,612.36,251.64,156.6,141.48]","{""1"":""1""}"
"145_0GZBG4EU","[""310_00002.jpg""]",0,"[]","[2,772.2,211.68,113.4,83.16]","{""1"":""1""}"
"145_u9Fst8Xf","[""310_00002.jpg""]",0,"[]","[2,173.88,286.2,177.12,173.88]","{""1"":""0""}"
"145_KTYxpeUO","[""310_00002.jpg""]",0,"[]","[2,69.12,339.12,101.52,108]","{""1"":""1""}"
"145_2dAB2jST","[""310_00002.jpg""]",0,"[]","[2,440.64,244.08,108,76.68]","{""1"":""1""}"
"146_em5mcuTm","[""310_00003.jpg""]",0,"[]","[2,942.84,231.12,176.04,149.04]","{""1"":""1""}"
"146_MMZyM6Bq","[""310_00003.jpg""]",0,"[]","[2,612.36,251.64,156.6,141.48]","{""1"":""1""}"
"146_0GZBG4EU","[""310_00003.jpg""]",0,"[]","[2,772.2,211.68,113.4,83.16]","{""1"":""1""}"
"146_u9Fst8Xf","[""310_00003.jpg""]",0,"[]","[2,173.88,286.2,177.12,173.88]","{""1"":""0""}"
"146_KTYxpeUO","[""310_00003.jpg""]",0,"[]","[2,69.12,339.12,101.52,108]","{""1"":""1""}"
"146_2dAB2jST","[""310_00003.jpg""]",0,"[]","[2,440.64,244.08,108,76.68]","{""1"":""1""}"
"147_em5mcuTm","[""310_00004.jpg""]",0,"[]","[2,942.84,231.12,176.04,149.04]","{""1"":""1""}"
"147_MMZyM6Bq","[""310_00004.jpg""]",0,"[]","[2,612.36,251.64,156.6,141.48]","{""1"":""1""}"
"147_0GZBG4EU","[""310_00004.jpg""]",0,"[]","[2,772.2,211.68,113.4,83.16]","{""1"":""1""}"
"147_u9Fst8Xf","[""310_00004.jpg""]",0,"[]","[2,173.88,286.2,177.12,173.88]","{""1"":""0""}"
"147_KTYxpeUO","[""310_00004.jpg""]",0,"[]","[2,69.12,339.12,101.52,108]","{""1"":""1""}"
"147_2dAB2jST","[""310_00004.jpg""]",0,"[]","[2,440.64,244.08,108,76.68]","{""1"":""1""}"
"148_em5mcuTm","[""310_00005.jpg""]",0,"[]","[2,942.84,231.12,176.04,149.04]","{""1"":""1""}"
"148_MMZyM6Bq","[""310_00005.jpg""]",0,"[]","[2,612.36,251.64,156.6,141.48]","{""1"":""1""}"
"148_0GZBG4EU","[""310_00005.jpg""]",0,"[]","[2,772.2,211.68,113.4,83.16]","{""1"":""1""}"
"148_u9Fst8Xf","[""310_00005.jpg""]",0,"[]","[2,173.88,286.2,177.12,173.88]","{""1"":""0""}"
"148_KTYxpeUO","[""310_00005.jpg""]",0,"[]","[2,69.12,339.12,101.52,108]","{""1"":""1""}"
"148_2dAB2jST","[""310_00005.jpg""]",0,"[]","[2,440.64,244.08,108,76.68]","{""1"":""1""}"
"149_em5mcuTm","[""310_00006.jpg""]",0,"[]","[2,942.84,231.12,176.04,149.04]","{""1"":""1""}"
"149_MMZyM6Bq","[""310_00006.jpg""]",0,"[]","[2,612.36,251.64,156.6,141.48]","{""1"":""1""}"
"149_0GZBG4EU","[""310_00006.jpg""]",0,"[]","[2,772.2,211.68,113.4,83.16]","{""1"":""1""}"
"149_u9Fst8Xf","[""310_00006.jpg""]",0,"[]","[2,173.88,286.2,177.12,173.88]","{""1"":""0""}"
"149_KTYxpeUO","[""310_00006.jpg""]",0,"[]","[2,69.12,339.12,101.52,108]","{""1"":""1""}"
"149_2dAB2jST","[""310_00006.jpg""]",0,"[]","[2,440.64,244.08,108,76.68]","{""1"":""1""}"
"150_em5mcuTm","[""310_00007.jpg""]",0,"[]","[2,942.84,231.12,176.04,149.04]","{""1"":""1""}"
"150_MMZyM6Bq","[""310_00007.jpg""]",0,"[]","[2,612.36,251.64,156.6,141.48]","{""1"":""1""}"
"150_0GZBG4EU","[""310_00007.jpg""]",0,"[]","[2,772.2,211.68,113.4,83.16]","{""1"":""1""}"
"150_u9Fst8Xf","[""310_00007.jpg""]",0,"[]","[2,173.88,286.2,177.12,173.88]","{""1"":""0""}"
"150_KTYxpeUO","[""310_00007.jpg""]",0,"[]","[2,69.12,339.12,101.52,108]","{""1"":""1""}"
"150_2dAB2jST","[""310_00007.jpg""]",0,"[]","[2,440.64,244.08,108,76.68]","{""1"":""1""}"
"151_n8VGfs6Y","[""311_00002.jpg""]",0,"[]","[2,898.56,324,380.16,390.96]","{""1"":""0,4""}"
"151_PsgFlX3U","[""311_00002.jpg""]",0,"[]","[2,412.56,330.48,342.36,309.96]","{""1"":""0,4""}"
"151_eDUfxhZL","[""311_00002.jpg""]",0,"[]","[2,773.28,209.52,103.68,93.96]","{""1"":""1""}"
"151_qUXoyxrC","[""311_00002.jpg""]",0,"[]","[2,622.08,270,151.2,115.56]","{""1"":""1""}"
"151_Vyc86nzm","[""311_00002.jpg""]",0,"[]","[2,1663.2,278.64,116.64,120.96]","{""1"":""1""}"
"151_XzNUVJO0","[""311_00002.jpg""]",0,"[]","[2,1094.04,291.6,322.92,384.48]","{""1"":""0,4""}"
"152_n8VGfs6Y","[""311_00003.jpg""]",0,"[]","[2,898.56,324,380.16,390.96]","{""1"":""0,4""}"
"152_PsgFlX3U","[""311_00003.jpg""]",0,"[]","[2,412.56,330.48,342.36,309.96]","{""1"":""0,4""}"
"152_eDUfxhZL","[""311_00003.jpg""]",0,"[]","[2,773.28,209.52,103.68,93.96]","{""1"":""1""}"
"152_qUXoyxrC","[""311_00003.jpg""]",0,"[]","[2,622.08,270,152.2,115.56]","{""1"":""1""}"
"152_Vyc86nzm","[""311_00003.jpg""]",0,"[]","[2,1663.2,278.64,116.64,120.96]","{""1"":""1""}"
"152_XzNUVJO0","[""311_00003.jpg""]",0,"[]","[2,1094.04,291.6,322.92,384.48]","{""1"":""0,4""}"
"153_n8VGfs6Y","[""311_00004.jpg""]",0,"[]","[2,898.56,324,380.16,390.96]","{""1"":""0,4""}"
"153_PsgFlX3U","[""311_00004.jpg""]",0,"[]","[2,398.52,330.48,356.4,306.72]","{""1"":""0,4""}"
"153_eDUfxhZL","[""311_00004.jpg""]",0,"[]","[2,773.28,209.52,103.68,93.96]","{""1"":""1""}"
"153_qUXoyxrC","[""311_00004.jpg""]",0,"[]","[2,622.08,270,153.2,115.56]","{""1"":""1""}"
"153_Vyc86nzm","[""311_00004.jpg""]",0,"[]","[2,1663.2,278.64,116.64,120.96]","{""1"":""1""}"
"153_XzNUVJO0","[""311_00004.jpg""]",0,"[]","[2,1094.04,291.6,322.92,384.48]","{""1"":""0,4""}"
"154_n8VGfs6Y","[""311_00005.jpg""]",0,"[]","[2,898.56,324,380.16,390.96]","{""1"":""0,4""}"
"154_PsgFlX3U","[""311_00005.jpg""]",0,"[]","[2,412.56,330.48,342.36,309.96]","{""1"":""0,4""}"
"154_eDUfxhZL","[""311_00005.jpg""]",0,"[]","[2,773.28,209.52,103.68,93.96]","{""1"":""1""}"
"154_qUXoyxrC","[""311_00005.jpg""]",0,"[]","[2,622.08,270,154.2,115.56]","{""1"":""1""}"
"154_Vyc86nzm","[""311_00005.jpg""]",0,"[]","[2,1663.2,278.64,116.64,120.96]","{""1"":""1""}"
"154_XzNUVJO0","[""311_00005.jpg""]",0,"[]","[2,1094.04,291.6,322.92,384.48]","{""1"":""0,4""}"
"155_n8VGfs6Y","[""311_00006.jpg""]",0,"[]","[2,898.56,324,416.88,395.28]","{""1"":""0,4""}"
"155_PsgFlX3U","[""311_00006.jpg""]",0,"[]","[2,412.56,330.48,342.36,309.96]","{""1"":""0,4""}"
"155_eDUfxhZL","[""311_00006.jpg""]",0,"[]","[2,773.28,209.52,103.68,93.96]","{""1"":""1""}"
"155_qUXoyxrC","[""311_00006.jpg""]",0,"[]","[2,622.08,270,155.2,115.56]","{""1"":""1""}"
"155_Vyc86nzm","[""311_00006.jpg""]",0,"[]","[2,1663.2,278.64,116.64,120.96]","{""1"":""1""}"
"155_XzNUVJO0","[""311_00006.jpg""]",0,"[]","[2,1094.04,291.6,322.92,384.48]","{""1"":""0,4""}"
"156_n8VGfs6Y","[""311_00007.jpg""]",0,"[]","[2,898.56,324,389.88,393.12]","{""1"":""0,4""}"
"156_PsgFlX3U","[""311_00007.jpg""]",0,"[]","[2,412.56,330.48,342.36,309.96]","{""1"":""0,4""}"
"156_eDUfxhZL","[""311_00007.jpg""]",0,"[]","[2,773.28,209.52,103.68,93.96]","{""1"":""1""}"
"156_qUXoyxrC","[""311_00007.jpg""]",0,"[]","[2,622.08,270,156.2,115.56]","{""1"":""1""}"
"156_Vyc86nzm","[""311_00007.jpg""]",0,"[]","[2,1663.2,278.64,116.64,120.96]","{""1"":""1""}"
"156_XzNUVJO0","[""311_00007.jpg""]",0,"[]","[2,1094.04,291.6,322.92,384.48]","{""1"":""0,4""}"
"157_E1RSsB7W","[""312_00002.jpg""]",0,"[]","[2,1019.52,315.36,268.92,435.24]","{""1"":""0,4""}"
"157_SDinV8r5","[""312_00002.jpg""]",0,"[]","[2,623.16,264.6,201.96,127.44]","{""1"":""1""}"
"157_7a9Gmhnb","[""312_00002.jpg""]",0,"[]","[2,1652.4,275.4,136.08,131.76]","{""1"":""1""}"
"157_0AtJbFs5","[""312_00002.jpg""]",0,"[]","[2,307.8,274.32,104.76,66.96]","{""1"":""1""}"
"158_E1RSsB7W","[""312_00003.jpg""]",0,"[]","[2,1019.52,315.36,268.92,435.24]","{""1"":""0,4""}"
"158_SDinV8r5","[""312_00003.jpg""]",0,"[]","[2,623.16,264.6,201.96,127.44]","{""1"":""1""}"
"158_7a9Gmhnb","[""312_00003.jpg""]",0,"[]","[2,1652.4,275.4,136.08,131.76]","{""1"":""1""}"
"158_0AtJbFs5","[""312_00003.jpg""]",0,"[]","[2,307.8,274.32,104.76,66.96]","{""1"":""1""}"
"159_E1RSsB7W","[""312_00004.jpg""]",0,"[]","[2,1019.52,315.36,268.92,435.24]","{""1"":""0,4""}"
"159_SDinV8r5","[""312_00004.jpg""]",0,"[]","[2,623.16,264.6,201.96,127.44]","{""1"":""1""}"
"159_7a9Gmhnb","[""312_00004.jpg""]",0,"[]","[2,1652.4,275.4,136.08,131.76]","{""1"":""1""}"
"159_0AtJbFs5","[""312_00004.jpg""]",0,"[]","[2,307.8,274.32,104.76,66.96]","{""1"":""1""}"
"160_E1RSsB7W","[""312_00005.jpg""]",0,"[]","[2,1019.52,315.36,268.92,435.24]","{""1"":""0,4""}"
"160_SDinV8r5","[""312_00005.jpg""]",0,"[]","[2,623.16,264.6,201.96,127.44]","{""1"":""1""}"
"160_7a9Gmhnb","[""312_00005.jpg""]",0,"[]","[2,1652.4,275.4,136.08,131.76]","{""1"":""1""}"
"160_0AtJbFs5","[""312_00005.jpg""]",0,"[]","[2,307.8,274.32,104.76,66.96]","{""1"":""1""}"
"161_E1RSsB7W","[""312_00006.jpg""]",0,"[]","[2,1019.52,315.36,268.92,435.24]","{""1"":""0,4""}"
"161_SDinV8r5","[""312_00006.jpg""]",0,"[]","[2,623.16,264.6,201.96,127.44]","{""1"":""1""}"
"161_7a9Gmhnb","[""312_00006.jpg""]",0,"[]","[2,1652.4,275.4,136.08,131.76]","{""1"":""1""}"
"161_0AtJbFs5","[""312_00006.jpg""]",0,"[]","[2,307.8,274.32,104.76,66.96]","{""1"":""1""}"
"162_E1RSsB7W","[""312_00007.jpg""]",0,"[]","[2,1019.52,315.36,268.92,435.24]","{""1"":""0,4""}"
"162_SDinV8r5","[""312_00007.jpg""]",0,"[]","[2,623.16,264.6,201.96,127.44]","{""1"":""1""}"
"162_7a9Gmhnb","[""312_00007.jpg""]",0,"[]","[2,1652.4,275.4,136.08,131.76]","{""1"":""1""}"
"162_0AtJbFs5","[""312_00007.jpg""]",0,"[]","[2,307.8,274.32,104.76,66.96]","{""1"":""1""}"
"163_TE0ry7bU","[""313_00002.jpg""]",0,"[]","[2,262.44,302.4,110.16,117.72]","{""1"":""1""}"
"163_e8hOvll4","[""313_00002.jpg""]",0,"[]","[2,601.56,232.2,113.4,79.92]","{""1"":""1""}"
"163_SjnT94uW","[""313_00002.jpg""]",0,"[]","[2,69.12,354.24,127.44,92.88]","{""1"":""1""}"
"163_XaX2BINq","[""313_00002.jpg""]",0,"[]","[2,1650.24,278.64,125.28,123.12]","{""1"":""1""}"
